Datetime,AAPL High,AAL High,AAP High,A High,ABBV High,ABT High,ACGL High,ACN High
2024-01-18 12:56:00-05:00,187.84500122070312,13.170000076293945,61.380001068115234,129.82000732421875,162.7050018310547,113.58000183105469,78.29499816894531,356.7049865722656
2024-01-18 12:57:00-05:00,187.84500122070312,13.155400276184082,61.41999816894531,129.8220977783203,162.7100067138672,113.58000183105469,78.27999877929688,356.7149963378906
2024-01-18 12:58:00-05:00,187.8800048828125,13.15999984741211,61.45000076293945,129.69000244140625,162.69000244140625,113.56999969482422,78.28500366210938,356.75
2024-01-18 12:59:00-05:00,187.86500549316406,13.170000076293945,61.459999084472656,129.63999938964844,162.72999572753906,113.54000091552734,78.25499725341797,356.6499938964844
2024-01-18 13:00:00-05:00,187.86000061035156,13.170000076293945,61.47999954223633,129.66000366210938,162.83999633789062,113.55000305175781,78.23999786376953,356.67498779296875
2024-01-18 13:01:00-05:00,187.7899932861328,13.170000076293945,61.43009948730469,129.60000610351562,162.77000427246094,113.5,78.22000122070312,356.3800048828125
2024-01-18 13:02:00-05:00,187.83999633789062,13.1899995803833,61.470001220703125,129.6300048828125,162.75,113.51000213623047,78.22000122070312,356.5794982910156
2024-01-18 13:03:00-05:00,187.73500061035156,13.1899995803833,61.4900016784668,129.6300048828125,162.74000549316406,113.5199966430664,78.23999786376953,356.5899963378906
2024-01-18 13:04:00-05:00,187.64999389648438,13.1899995803833,61.5,129.61500549316406,162.8000030517578,113.5,78.2699966430664,356.57000732421875
2024-01-18 13:05:00-05:00,187.7100067138672,13.1850004196167,61.5,129.60000610351562,162.88999938964844,113.4800033569336,78.33499908447266,356.7850036621094
2024-01-18 13:06:00-05:00,187.6999969482422,13.1850004196167,61.47999954223633,129.5500030517578,162.82000732421875,113.47000122070312,78.31999969482422,356.7749938964844
2024-01-18 13:07:00-05:00,187.59719848632812,13.180000305175781,61.439998626708984,129.50999450683594,162.8946990966797,113.48999786376953,78.33000183105469,356.7099914550781
2024-01-18 13:08:00-05:00,187.6678924560547,13.1850004196167,61.470001220703125,,163.02000427246094,113.5,78.3759994506836,356.7749938964844
2024-01-18 13:09:00-05:00,187.6649932861328,13.1899995803833,61.470001220703125,129.60000610351562,163.0699005126953,113.5,78.33999633789062,356.802490234375
2024-01-18 13:10:00-05:00,187.6300048828125,13.1899995803833,61.43000030517578,129.6300048828125,163.0,113.51000213623047,78.36000061035156,356.64208984375
2024-01-18 13:11:00-05:00,187.60000610351562,13.199999809265137,61.4900016784668,129.63999938964844,162.97999572753906,113.52999877929688,78.33999633789062,356.6050109863281
2024-01-18 13:12:00-05:00,187.51759338378906,13.1850004196167,61.459999084472656,129.60499572753906,163.10000610351562,113.5250015258789,78.36000061035156,356.5799865722656
2024-01-18 13:13:00-05:00,187.58999633789062,13.1899995803833,61.4900016784668,129.64999389648438,163.08999633789062,113.52999877929688,78.38999938964844,356.6400146484375
2024-01-18 13:14:00-05:00,187.5850067138672,13.194999694824219,61.560001373291016,129.67999267578125,163.0399932861328,113.56999969482422,78.37000274658203,356.6863098144531
2024-01-18 13:15:00-05:00,187.55999755859375,13.199999809265137,61.54499816894531,129.66000366210938,163.08999633789062,113.55000305175781,78.4000015258789,356.760009765625
2024-01-18 13:16:00-05:00,187.50770568847656,13.217499732971191,61.560001373291016,129.71499633789062,163.14999389648438,113.58000183105469,78.41999816894531,356.8699951171875
2024-01-18 13:17:00-05:00,187.48500061035156,13.239999771118164,61.59000015258789,129.69000244140625,163.125,113.61000061035156,,356.8550109863281
2024-01-18 13:18:00-05:00,187.44000244140625,13.239999771118164,61.59000015258789,129.66000366210938,163.13499450683594,113.6050033569336,78.4740982055664,356.6600036621094
2024-01-18 13:19:00-05:00,187.2899932861328,13.234999656677246,61.58000183105469,129.63499450683594,163.13999938964844,113.61499786376953,78.47000122070312,356.47149658203125
2024-01-18 13:20:00-05:00,187.23550415039062,13.229999542236328,61.59000015258789,129.61000061035156,163.13999938964844,113.5999984741211,78.4800033569336,356.4949951171875
2024-01-18 13:21:00-05:00,187.12680053710938,13.229999542236328,61.56999969482422,129.60000610351562,163.13999938964844,113.56999969482422,78.47000122070312,356.5
2024-01-18 13:22:00-05:00,187.0399932861328,13.229999542236328,61.5099983215332,129.6199951171875,163.08999633789062,113.58000183105469,78.4800033569336,356.79998779296875
2024-01-18 13:23:00-05:00,187.02999877929688,13.244999885559082,61.54999923706055,129.66000366210938,163.11000061035156,113.58000183105469,78.5,356.885009765625
2024-01-18 13:24:00-05:00,187.00999450683594,13.25,61.560001373291016,129.6199951171875,163.11000061035156,113.55000305175781,78.5,356.8349914550781
2024-01-18 13:25:00-05:00,186.86000061035156,13.244999885559082,61.56999969482422,129.57000732421875,163.10000610351562,113.51000213623047,78.47530364990234,356.7300109863281
2024-01-18 13:26:00-05:00,186.80999755859375,13.225000381469727,61.529998779296875,129.5399932861328,163.0800018310547,113.51499938964844,78.47000122070312,356.7349853515625
2024-01-18 13:27:00-05:00,186.99000549316406,13.25,61.54999923706055,129.5500030517578,163.11000061035156,113.55000305175781,78.54499816894531,356.8500061035156
2024-01-18 13:28:00-05:00,186.99000549316406,13.25,61.53630065917969,129.52999877929688,163.10000610351562,113.52999877929688,78.55000305175781,356.8399963378906
2024-01-18 13:29:00-05:00,186.97000122070312,13.255000114440918,61.540000915527344,129.49000549316406,163.01499938964844,113.5,78.52999877929688,356.7799987792969
2024-01-18 13:30:00-05:00,187.08999633789062,13.25,61.540000915527344,129.47000122070312,163.11000061035156,113.48999786376953,78.5199966430664,356.82000732421875
2024-01-18 13:31:00-05:00,187.19970703125,13.289999961853027,61.52000045776367,129.4499969482422,163.14999389648438,113.5,78.5199966430664,356.95001220703125
2024-01-18 13:32:00-05:00,187.31500244140625,13.3100004196167,61.58000183105469,129.5050048828125,163.12989807128906,113.4800033569336,78.51000213623047,357.010009765625
2024-01-18 13:33:00-05:00,187.44000244140625,13.329999923706055,61.600101470947266,129.52999877929688,163.13999938964844,113.5,78.52999877929688,357.17999267578125
2024-01-18 13:34:00-05:00,187.42269897460938,13.34000015258789,61.61000061035156,129.47999572753906,163.08120727539062,113.5,78.54000091552734,357.1300048828125
2024-01-18 13:35:00-05:00,187.4600067138672,13.350000381469727,61.56999969482422,129.47999572753906,163.0500030517578,113.51499938964844,78.62999725341797,357.1650085449219
